Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,-84.43749502000,9.97917031600,Costa Rica,Alajuela,Atenas
coffee,-84.39582835000,9.97917031600,Costa Rica,Alajuela,Atenas
coffee,-84.22916167000,9.97917031600,Costa Rica,Alajuela,Alajuela
coffee,-84.10416167000,9.97917031600,Costa Rica,Heredia,Santo Domingo
coffee,-84.06249500000,9.97917031600,Costa Rica,Heredia,Santo Domingo
coffee,-83.68749498000,9.97917031600,Costa Rica,Cartago,Turrialba
coffee,-84.43749502000,10.02083699000,Costa Rica,Alajuela,Atenas
coffee,-84.35416168000,10.02083699000,Costa Rica,Alajuela,Grecia
coffee,-84.27082834000,10.02083699000,Costa Rica,Alajuela,Alajuela
coffee,-84.22916167000,10.02083699000,Costa Rica,Alajuela,Alajuela
coffee,-84.14582833000,10.02083699000,Costa Rica,Heredia,Flores
coffee,-84.10416167000,10.02083699000,Costa Rica,Heredia,San Rafael
coffee,-84.06249500000,10.02083699000,Costa Rica,Heredia,San Isidro
coffee,-84.52082835000,10.06250365000,Costa Rica,Alajuela,San Ramon
coffee,-84.47916168000,10.06250365000,Costa Rica,Alajuela,San Ramon
coffee,-84.43749502000,10.06250365000,Costa Rica,Alajuela,Palmares
coffee,-84.39582835000,10.06250365000,Costa Rica,Alajuela,Naranjo
coffee,-84.14582833000,10.06250365000,Costa Rica,Heredia,Santa Barbara
coffee,-85.60416174000,10.10417032000,Costa Rica,Guanacaste,Santa Cruz
coffee,-84.52082835000,10.10417032000,Costa Rica,Alajuela,San Ramon
coffee,-84.47916168000,10.10417032000,Costa Rica,Alajuela,San Ramon
coffee,-84.43749502000,10.10417032000,Costa Rica,Alajuela,San Ramon
coffee,-84.39582835000,10.10417032000,Costa Rica,Alajuela,Naranjo
coffee,-84.31249501000,10.10417032000,Costa Rica,Alajuela,Grecia
coffee,-84.22916167000,10.10417032000,Costa Rica,Alajuela,Poas
coffee,-85.56249507000,10.14583699000,Costa Rica,Guanacaste,Nicoya
coffee,-84.35416168000,10.14583699000,Costa Rica,Alajuela,Naranjo
coffee,-84.27082834000,10.14583699000,Costa Rica,Alajuela,Grecia
coffee,-84.68749503000,10.18750366000,Costa Rica,Puntarenas,Montes De Oro
coffee,-84.68749503000,10.22917033000,Costa Rica,Puntarenas,Montes De Oro
coffee,-84.18749500000,10.27083700000,Costa Rica,Alajuela,Alajuela
coffee,-84.43749502000,10.31250367000,Costa Rica,Alajuela,San Carlos
coffee,-84.93749504000,10.35417034000,Costa Rica,Guanacaste,Abangares
coffee,-84.89582837000,10.35417034000,Costa Rica,Guanacaste,Abangares
coffee,-84.85416170000,10.35417034000,Costa Rica,Guanacaste,Abangares
coffee,-84.93749504000,10.56250368000,Costa Rica,Guanacaste,Tilaran
coffee,37.10417799000,10.64583702000,Ethiopia,Amhara,West Gojam
coffee,108.18751500000,11.72917041000,Viet Nam,Lam Dong,Lam Ha
coffee,108.31251500000,11.72917041000,Viet Nam,Lam Dong,Duc Trong
coffee,108.14584840000,11.77083708000,Viet Nam,Lam Dong,Lam Ha
coffee,108.31251500000,11.77083708000,Viet Nam,Lam Dong,Duc Trong
coffee,-86.22916178000,11.81250374000,Nicaragua,Carazo,Dolores
coffee,-86.18749511000,11.81250374000,Nicaragua,Carazo,Jinotepe
coffee,-86.14582844000,11.81250374000,Nicaragua,Carazo,El Rosario
coffee,-86.14582844000,11.85417041000,Nicaragua,Masaya,Masatepe
coffee,108.31251500000,11.85417041000,Viet Nam,Lam Dong,Lam Ha
coffee,108.35418170000,11.85417041000,Viet Nam,Lam Dong,Lam Ha
coffee,-86.27082844000,11.89583708000,Nicaragua,Carazo,San Marcos
coffee,-86.18749511000,11.89583708000,Nicaragua,Carazo,Jinotepe
coffee,-86.14582844000,11.89583708000,Nicaragua,Masaya,Masatepe
coffee,-86.10416177000,11.89583708000,Nicaragua,Masaya,Nandasmo
coffee,108.14584840000,11.89583708000,Viet Nam,Lam Dong,Lam Ha
coffee,108.18751500000,11.89583708000,Viet Nam,Lam Dong,Lam Ha
coffee,108.35418170000,11.89583708000,Viet Nam,Lam Dong,Da Lat City
coffee,-86.35416178000,11.93750375000,Nicaragua,Managua,Managua
coffee,-86.31249511000,11.93750375000,Nicaragua,Managua,Managua
coffee,-86.22916178000,11.93750375000,Nicaragua,Masaya,La Concepcion
coffee,108.14584840000,11.93750375000,Viet Nam,Lam Dong,Lam Ha
coffee,108.35418170000,11.93750375000,Viet Nam,Lam Dong,Da Lat City
coffee,-86.35416178000,11.97917042000,Nicaragua,Managua,Managua
coffee,-86.31249511000,12.02083709000,Nicaragua,Managua,Managua
coffee,-86.31249511000,12.06250376000,Nicaragua,Managua,Managua
coffee,107.52084830000,12.18750376000,Viet Nam,Dak Nong,Dak R'Lap
coffee,107.64584830000,12.18750376000,Viet Nam,Dak Nong,Dak Song
coffee,107.56251500000,12.22917043000,Viet Nam,Dak Nong,Dak Song
coffee,-85.77082842000,12.35417044000,Nicaragua,Boaco,Teustepe
coffee,-85.64582841000,12.43750378000,Nicaragua,Boaco,Boaco
coffee,-85.60416174000,12.43750378000,Nicaragua,Boaco,Boaco
coffee,-85.56249507000,12.43750378000,Nicaragua,Boaco,Boaco
coffee,-85.60416174000,12.47917045000,Nicaragua,Boaco,Boaco
coffee,-85.52082841000,12.47917045000,Nicaragua,Boaco,Boaco
coffee,-85.68749508000,12.52083712000,Nicaragua,Boaco,Santa Lucia
coffee,-85.52082841000,12.52083712000,Nicaragua,Boaco,Boaco
coffee,-85.43749507000,12.52083712000,Nicaragua,Boaco,Boaco
coffee,-85.47916174000,12.56250378000,Nicaragua,Boaco,Boaco
coffee,-85.35416173000,12.56250378000,Nicaragua,Boaco,Boaco
coffee,-85.72916175000,12.60417045000,Nicaragua,Boaco,San Jose De Los Remates
coffee,-85.68749508000,12.64583712000,Nicaragua,Matagalpa,Esquipulas
coffee,-87.02082848000,12.68750379000,Nicaragua,Chinandega,Chinandega
coffee,-85.93749509000,12.68750379000,Nicaragua,Matagalpa,Terrabona
coffee,-85.77082842000,12.68750379000,Nicaragua,Matagalpa,Esquipulas
coffee,-85.68749508000,12.72917046000,Nicaragua,Matagalpa,Muy Muy
coffee,-86.02082843000,12.77083713000,Nicaragua,Matagalpa,Ciudad Dario
coffee,-85.89582842000,12.77083713000,Nicaragua,Matagalpa,San Dionisio
coffee,-85.93749509000,12.81250380000,Nicaragua,Matagalpa,Matagalpa
coffee,108.27084840000,12.81250380000,Viet Nam,Dak Lak,Krong Buk
coffee,-85.89582842000,12.85417047000,Nicaragua,Matagalpa,Matagalpa
coffee,-85.85416176000,12.85417047000,Nicaragua,Matagalpa,Matagalpa
coffee,-85.68749508000,12.85417047000,Nicaragua,Matagalpa,San Ramon
coffee,-85.64582841000,12.85417047000,Nicaragua,Matagalpa,San Ramon
coffee,-85.89582842000,12.89583713000,Nicaragua,Matagalpa,Matagalpa
coffee,-85.81249509000,12.89583713000,Nicaragua,Matagalpa,San Ramon
coffee,-85.56249507000,12.89583713000,Nicaragua,Matagalpa,Matiguas
coffee,-85.47916174000,12.89583713000,Nicaragua,Matagalpa,Matiguas
coffee,-85.35416173000,12.89583713000,Nicaragua,Matagalpa,Matiguas
coffee,-85.81249509000,12.93750380000,Nicaragua,Matagalpa,San Ramon
coffee,-85.77082842000,12.93750380000,Nicaragua,Matagalpa,San Ramon
coffee,-85.68749508000,12.93750380000,Nicaragua,Matagalpa,San Ramon
coffee,-85.52082841000,12.93750380000,Nicaragua,Matagalpa,Matiguas
coffee,-85.47916174000,12.93750380000,Nicaragua,Matagalpa,Matiguas
coffee,-85.35416173000,12.93750380000,Nicaragua,Matagalpa,Matiguas
coffee,-85.68749508000,12.97917047000,Nicaragua,Matagalpa,San Ramon
coffee,-85.64582841000,12.97917047000,Nicaragua,Matagalpa,Matiguas
coffee,-85.56249507000,12.97917047000,Nicaragua,Matagalpa,Matiguas
coffee,-85.43749507000,12.97917047000,Nicaragua,Matagalpa,Matiguas
coffee,-85.85416176000,13.02083714000,Nicaragua,Matagalpa,Matagalpa
coffee,-85.77082842000,13.02083714000,Nicaragua,Matagalpa,San Ramon
coffee,-85.72916175000,13.02083714000,Nicaragua,Matagalpa,San Ramon
coffee,-85.60416174000,13.02083714000,Nicaragua,Matagalpa,Matiguas
coffee,-85.56249507000,13.02083714000,Nicaragua,Matagalpa,Matiguas
coffee,-85.43749507000,13.02083714000,Nicaragua,Matagalpa,Matiguas
coffee,108.35418170000,13.02083714000,Viet Nam,Dak Lak,Krong Nang
coffee,108.39584840000,13.02083714000,Viet Nam,Dak Lak,Krong Nang
coffee,-85.81249509000,13.10417048000,Nicaragua,Matagalpa,Matagalpa
coffee,-85.77082842000,13.10417048000,Nicaragua,Matagalpa,La Dalia
coffee,-85.52082841000,13.10417048000,Nicaragua,Matagalpa,Rancho Grande
coffee,-86.06249510000,13.14583715000,Nicaragua,Jinotega,San Rafael Del Norte
coffee,-85.97916176000,13.14583715000,Nicaragua,Jinotega,Jinotega
coffee,-85.85416176000,13.14583715000,Nicaragua,Jinotega,Jinotega
coffee,-85.72916175000,13.14583715000,Nicaragua,Matagalpa,La Dalia
coffee,-85.64582841000,13.14583715000,Nicaragua,Matagalpa,La Dalia
coffee,-85.60416174000,13.14583715000,Nicaragua,Matagalpa,La Dalia
coffee,-85.52082841000,13.14583715000,Nicaragua,Matagalpa,Rancho Grande
coffee,-85.47916174000,13.14583715000,Nicaragua,Matagalpa,Rancho Grande
coffee,75.81251334000,13.14583715000,India,Karnataka,Hassan
coffee,-86.31249511000,13.18750382000,Nicaragua,Esteli,Esteli
coffee,-85.64582841000,13.18750382000,Nicaragua,Matagalpa,La Dalia
coffee,-85.52082841000,13.18750382000,Nicaragua,Matagalpa,Rancho Grande
coffee,-86.81249514000,13.22917049000,Nicaragua,Chinandega,Cinco Pinos
coffee,-86.18749511000,13.22917049000,Nicaragua,Jinotega,San Sebastian De Yali
coffee,-86.02082843000,13.22917049000,Nicaragua,Jinotega,Jinotega
coffee,-85.81249509000,13.22917049000,Nicaragua,Jinotega,Jinotega
coffee,-85.77082842000,13.22917049000,Nicaragua,Jinotega,Jinotega
coffee,-86.64582846000,13.27083715000,Nicaragua,Madriz,San Jose De Cusmapa
coffee,-86.35416178000,13.27083715000,Nicaragua,Esteli,Esteli
coffee,-86.31249511000,13.27083715000,Nicaragua,Esteli,Condega
coffee,-86.22916178000,13.27083715000,Nicaragua,Jinotega,San Sebastian De Yali
coffee,-86.06249510000,13.27083715000,Nicaragua,Jinotega,San Rafael Del Norte
coffee,-86.02082843000,13.27083715000,Nicaragua,Jinotega,San Rafael Del Norte
coffee,-85.97916176000,13.27083715000,Nicaragua,Jinotega,Las Praderas
coffee,-85.93749509000,13.27083715000,Nicaragua,Jinotega,Las Praderas
coffee,-85.64582841000,13.27083715000,Nicaragua,Matagalpa,Rancho Grande
coffee,-85.56249507000,13.27083715000,Nicaragua,Matagalpa,Rancho Grande
coffee,-85.52082841000,13.27083715000,Nicaragua,Matagalpa,Rancho Grande
coffee,-85.27082839000,13.27083715000,Nicaragua,Atlantico Norte,Waslala
coffee,-86.85416181000,13.31250382000,Honduras,Choluteca,San Marcos De Colon
coffee,-86.68749513000,13.31250382000,Nicaragua,Madriz,Las Sabanas
coffee,-86.64582846000,13.31250382000,Nicaragua,Madriz,Las Sabanas
coffee,-86.27082844000,13.31250382000,Nicaragua,Esteli,Condega
coffee,-86.22916178000,13.31250382000,Nicaragua,Jinotega,San Sebastian De Yali
coffee,-86.14582844000,13.31250382000,Nicaragua,Jinotega,San Sebastian De Yali
coffee,-86.06249510000,13.31250382000,Nicaragua,Jinotega,San Rafael Del Norte
coffee,-85.81249509000,13.31250382000,Nicaragua,Jinotega,El Cua
coffee,-85.72916175000,13.31250382000,Nicaragua,Jinotega,El Cua
coffee,-85.64582841000,13.31250382000,Nicaragua,Jinotega,El Cua
coffee,-85.60416174000,13.31250382000,Nicaragua,Matagalpa,Rancho Grande
coffee,-85.47916174000,13.31250382000,Nicaragua,Atlantico Norte,Waslala
coffee,-86.64582846000,13.35417049000,Nicaragua,Madriz,Las Sabanas
coffee,-86.52082846000,13.35417049000,Nicaragua,Esteli,Plueblo Nuevo
coffee,-86.14582844000,13.35417049000,Nicaragua,Jinotega,San Sebastian De Yali
coffee,-85.97916176000,13.35417049000,Nicaragua,Jinotega,Las Praderas
coffee,-85.85416176000,13.35417049000,Nicaragua,Jinotega,Las Praderas
coffee,-85.81249509000,13.35417049000,Nicaragua,Jinotega,Las Praderas
coffee,-85.77082842000,13.35417049000,Nicaragua,Jinotega,El Cua
coffee,-85.39582840000,13.35417049000,Nicaragua,Atlantico Norte,Waslala
coffee,-86.60416180000,13.39583716000,Nicaragua,Madriz,San Lucas
coffee,-86.10416177000,13.39583716000,Nicaragua,Jinotega,San Sebastian De Yali
coffee,-85.60416174000,13.39583716000,Nicaragua,Jinotega,El Cua
coffee,-85.56249507000,13.39583716000,Nicaragua,Jinotega,El Cua
coffee,75.81251334000,13.39583716000,India,Karnataka,Chikmagalur
coffee,-88.31249522000,13.43750383000,El Salvador,San Miguel,San Jorge
coffee,-88.27082855000,13.43750383000,El Salvador,San Miguel,San Miguel
coffee,-86.60416180000,13.43750383000,Nicaragua,Madriz,San Lucas
coffee,-86.56249513000,13.43750383000,Nicaragua,Madriz,Somoto
coffee,-86.18749511000,13.43750383000,Nicaragua,Madriz,Telpaneca
coffee,-85.93749509000,13.43750383000,Nicaragua,Jinotega,Las Praderas
coffee,-85.85416176000,13.43750383000,Nicaragua,Jinotega,Las Praderas
coffee,-85.81249509000,13.43750383000,Nicaragua,Jinotega,Las Praderas
coffee,-85.64582841000,13.43750383000,Nicaragua,Jinotega,El Cua
coffee,-85.47916174000,13.43750383000,Nicaragua,Jinotega,El Cua
coffee,-88.52082856000,13.47917050000,El Salvador,Usulutan,Berlin
coffee,-86.14582844000,13.47917050000,Nicaragua,Madriz,San Juan Del Rio Coco
coffee,-86.06249510000,13.47917050000,Nicaragua,Jinotega,San Rafael Del Norte
coffee,-85.97916176000,13.47917050000,Nicaragua,Jinotega,Las Praderas
coffee,-85.72916175000,13.47917050000,Nicaragua,Jinotega,El Cua
coffee,-85.68749508000,13.47917050000,Nicaragua,Jinotega,El Cua
coffee,-88.56249523000,13.52083717000,El Salvador,Usulutan,Berlin
coffee,-88.43749522000,13.52083717000,El Salvador,Usulutan,Jucuapa
coffee,-86.27082844000,13.52083717000,Nicaragua,Madriz,Telpaneca
coffee,-86.22916178000,13.52083717000,Nicaragua,Madriz,Telpaneca
coffee,-86.14582844000,13.52083717000,Nicaragua,Madriz,San Juan Del Rio Coco
coffee,-86.10416177000,13.52083717000,Nicaragua,Madriz,San Juan Del Rio Coco
coffee,-86.06249510000,13.52083717000,Nicaragua,Nueva Segovia,Quilali
coffee,-85.77082842000,13.52083717000,Nicaragua,Jinotega,El Cua
coffee,-85.47916174000,13.52083717000,Nicaragua,Jinotega,El Cua
coffee,-89.18749526000,13.56250384000,El Salvador,San Salvador,Panchimalco
coffee,-88.81249524000,13.56250384000,El Salvador,San Vicente,San Vicente
coffee,-86.39582845000,13.56250384000,Nicaragua,Madriz,Totolgalpa
coffee,-86.22916178000,13.56250384000,Nicaragua,Nueva Segovia,Ciudad Antigua
coffee,-86.18749511000,13.56250384000,Nicaragua,Madriz,San Juan Del Rio Coco
coffee,-85.93749509000,13.56250384000,Nicaragua,Nueva Segovia,Quilali
coffee,-85.68749508000,13.56250384000,Nicaragua,Jinotega,El Cua
coffee,-89.43749528000,13.60417051000,El Salvador,La Libertad,Tamanique
coffee,-89.14582859000,13.60417051000,El Salvador,La Paz,Olocuilta
coffee,-88.93749525000,13.60417051000,El Salvador,La Paz,San Pedro Nonualco
coffee,-86.10416177000,13.60417051000,Nicaragua,Nueva Segovia,Quilali
coffee,-85.93749509000,13.60417051000,Nicaragua,Nueva Segovia,Quilali
coffee,-85.77082842000,13.60417051000,Nicaragua,Jinotega,Wiwili
coffee,-85.39582840000,13.60417051000,Nicaragua,Atlantico Norte,Siuna
coffee,-89.56249528000,13.64583717000,El Salvador,Sonsonate,Santa Isabel Ishuatan
coffee,-89.52082861000,13.64583717000,El Salvador,La Libertad,Teotepeque
coffee,-89.43749528000,13.64583717000,El Salvador,La Libertad,Tamanique
coffee,-89.39582861000,13.64583717000,El Salvador,La Libertad,Comasagua
coffee,-89.31249527000,13.64583717000,El Salvador,La Libertad,Nueva San Salvador
coffee,-89.27082860000,13.64583717000,El Salvador,La Libertad,Nuevo Cuscatlan
coffee,-86.68749513000,13.64583717000,Nicaragua,Madriz,Somoto
coffee,-86.27082844000,13.64583717000,Nicaragua,Nueva Segovia,Ciudad Antigua
coffee,-86.22916178000,13.64583717000,Nicaragua,Nueva Segovia,Ciudad Antigua
coffee,-86.14582844000,13.64583717000,Nicaragua,Nueva Segovia,Quilali
coffee,-85.39582840000,13.64583717000,Nicaragua,Jinotega,El Cua
coffee,-89.43749528000,13.68750384000,El Salvador,La Libertad,Jayaque
coffee,-89.27082860000,13.68750384000,El Salvador,La Libertad,Antiguo Cuscatlan
coffee,-88.93749525000,13.68750384000,El Salvador,Cuscatlan,San Ramon
coffee,-86.02082843000,13.68750384000,Nicaragua,Nueva Segovia,Ciudad Sandino
coffee,-85.97916176000,13.68750384000,Nicaragua,Nueva Segovia,Murra
coffee,-85.64582841000,13.68750384000,Nicaragua,Jinotega,Wiwili
coffee,-89.47916195000,13.72917051000,El Salvador,La Libertad,Sacacoyo
coffee,-89.31249527000,13.72917051000,El Salvador,La Libertad,Colo
coffee,-88.27082855000,13.72917051000,El Salvador,San Miguel,Ciudad Barrios
coffee,-88.22916188000,13.72917051000,El Salvador,Morazan,Guatajiagua
coffee,-86.52082846000,13.72917051000,Nicaragua,Nueva Segovia,Dipilto
coffee,-85.93749509000,13.72917051000,Nicaragua,Nueva Segovia,Murra
coffee,-85.89582842000,13.72917051000,Nicaragua,Nueva Segovia,Murra
coffee,-85.77082842000,13.72917051000,Nicaragua,Jinotega,Wiwili
coffee,-85.56249507000,13.72917051000,Nicaragua,Jinotega,Wiwili
coffee,-89.89582863000,13.77083718000,El Salvador,Ahuachapan,Jujutla
coffee,-89.81249530000,13.77083718000,El Salvador,Ahuachapan,San Pedro Puxtla
coffee,-89.35416194000,13.77083718000,El Salvador,La Libertad,San Juan Opico
coffee,-89.31249527000,13.77083718000,El Salvador,La Libertad,Quezaltepeque
coffee,-89.27082860000,13.77083718000,El Salvador,La Libertad,Quezaltepeque
coffee,-88.22916188000,13.77083718000,El Salvador,Morazan,San Simon
coffee,-88.18749521000,13.77083718000,El Salvador,Morazan,Osicala
coffee,-86.60416180000,13.77083718000,Nicaragua,Nueva Segovia,Macuelizo
coffee,-86.47916179000,13.77083718000,Honduras,Paraiso,El Paraiso
